이벤트발생일,수분6,수분7,수분8,수분9,수분10
2022-11-24 11:22,27.5,9.6,24.4,29.7,14
2022-11-24 11:26,27.5,27.2,24.4,30,23.8
2022-11-24 11:57,27,28.3,25.6,32,24.7
2022-11-24 12:28,27.4,29.4,27.3,33.3,25.4
2022-11-24 12:59,27.5,28.9,27.4,33.8,25.6
2022-11-24 13:30,26.4,28.2,25.6,33.8,25.6
2022-11-24 14:01,27.2,28.3,25.6,34.1,25.8
2022-11-24 14:32,27,28.8,25.6,34.1,25.6
2022-11-24 15:03,27,28.6,25.6,34,25.6
2022-11-24 15:34,26.8,28.9,25.6,33.7,25.5
2022-11-24 16:05,27.7,28.3,25.1,33.3,25.1
2022-11-24 16:36,27.2,25.9,24.2,33.1,24.4
2022-11-24 17:07,26.2,27.8,23.1,32,23.4
2022-11-24 17:38,25.2,24.2,21.8,32,23.2
2022-11-24 18:09,28.1,23.2,21,30.7,22.8
2022-11-24 18:40,26.9,26.9,20.8,30.7,22.7
2022-11-24 19:11,29.7,27.4,22.7,30.9,22.1
2022-11-24 19:42,28.2,24.7,22.6,30.6,22
2022-11-24 20:13,27.5,24.3,22.8,30.7,22.4
2022-11-24 20:44,27.8,27.5,22.6,29.8,22.4
2022-11-24 21:15,28.8,25.5,22.5,30.4,22
2022-11-24 21:46,27.2,25.6,22.2,30,22.1
2022-11-24 22:17,28.6,24.6,22.6,29.6,21.9
2022-11-24 22:48,27.8,26.3,22.1,29.4,21.5
2022-11-24 23:19,27.5,25.2,22.1,30.1,21.8
2022-11-24 23:50,28.5,26.2,22.2,30,21.8
2022-11-25 0:21,26.2,25.6,21.8,29.8,21.5
2022-11-25 0:52,29.7,25.1,21.8,29.7,21.8
2022-11-25 1:23,29.3,25.6,22.1,29.4,21.2
2022-11-25 1:54,26.9,26,22.5,29.7,21
2022-11-25 2:25,26,24.9,22.7,29.6,21.1
2022-11-25 2:56,27.7,26.8,22.4,29.4,22
2022-11-25 3:27,26.4,24.9,22,29.4,21.8
2022-11-25 3:58,30.4,26.2,22,28.9,21.8
2022-11-25 4:29,32.4,26,22,28.8,21.1
2022-11-25 5:00,33.6,27.4,21.5,29.6,21
2022-11-25 5:31,27.4,24.2,21.5,29.3,21.8
2022-11-25 6:02,29.7,24.9,20.3,29.3,21
2022-11-25 6:33,28.5,23.7,21.4,28.9,20.9
2022-11-25 7:04,27.9,24.7,21.4,29.3,21.2
2022-11-25 8:06,26.4,24.3,22.1,30.1,22.5
2022-11-25 8:37,25.6,25.1,23.2,30.2,22.2
2022-11-25 9:08,30.2,28.2,22.9,30.7,23.2
2022-11-25 9:39,28.4,27.8,24.8,31.4,23.4
2022-11-25 10:10,27.9,27.5,25.4,32.3,24.3
2022-11-25 10:41,28.9,29.3,25.8,32.9,24.8
2022-11-25 11:12,28.4,28.5,25.6,33.1,24.7
2022-11-25 11:43,28.3,28.5,26.2,33.4,25
2022-11-25 12:14,28.5,30.1,27.4,34.1,25.6
2022-11-25 12:45,28.8,30.2,27.5,34.7,25.9
2022-11-25 13:16,27.5,28.5,25.2,33.6,25.6
2022-11-25 13:47,27.5,28.3,25.8,34.1,25.9
2022-11-25 14:18,27.5,29.4,25.2,34.1,25.6
2022-11-25 14:49,27.9,28.5,24.8,33.3,25.4
2022-11-25 15:20,27.3,27.7,25.6,34.5,25.6
2022-11-25 15:51,28.3,27.3,25.1,33.8,25.2
2022-11-25 16:22,26.4,28.6,24.7,33.1,25.1
2022-11-25 16:53,27.9,25.6,23.4,33.1,24.2
2022-11-25 17:24,28.1,25.5,22.2,32,23.2
2022-11-25 17:55,28.6,24.7,21.8,30.7,23.2
2022-11-25 18:26,26.8,26.2,21.1,30.4,22.8
2022-11-25 18:57,29.8,27.5,23.3,30.6,22.7
2022-11-25 19:28,27.8,25.4,23.1,30.4,22.5
2022-11-25 19:59,29.7,27.2,23.1,30.4,22.1
2022-11-25 20:30,28.2,24.8,22.9,30.2,22.2
2022-11-25 21:01,29.4,25.6,22.8,30.4,22.4
2022-11-25 21:32,29.3,25.9,22.7,30,22.1
2022-11-25 22:03,29.4,25,22.8,30.4,22.6
2022-11-25 22:34,27.5,28.6,23.7,30.6,22.8
2022-11-25 23:05,27.4,24.3,22.8,31.1,22.6
2022-11-26 0:07,28.4,24.7,22.8,30.4,22.1
2022-11-26 0:38,28.2,24.3,22.6,30.7,22
2022-11-26 1:09,27.8,27.5,23.1,30.6,22.2
2022-11-26 1:40,28.6,27.5,22.8,30.7,22.4
2022-11-26 2:11,27.8,26.8,23.6,30.4,22.5
2022-11-26 2:42,27.9,26.9,23.4,31.3,22.6
2022-11-26 3:13,28.2,26.2,23.8,30.7,23.1
2022-11-26 3:44,29.8,28.3,24.2,30.9,23.2
2022-11-26 4:15,30.1,25.4,23.7,31.1,23.3
2022-11-26 4:46,29.7,27.8,23.6,31.4,22.9
2022-11-26 5:17,30.1,26.8,23.4,30.4,22.8
2022-11-26 5:48,27.8,25,23.4,30.2,22.4
2022-11-26 6:19,28.5,24.8,22.4,30.6,22.1
2022-11-26 6:50,27.5,24.9,22.2,30.7,22.1
2022-11-26 7:21,26.9,24.4,22.6,30,22.5
2022-11-26 7:52,26.3,27.5,22.1,30.1,21.9
2022-11-26 8:23,31.1,24.9,23.2,30.6,22.9
2022-11-26 8:54,29.7,26.4,24.8,31.1,23.4
2022-11-26 9:25,28.5,28.4,25.5,32.2,24.4
2022-11-26 9:56,28.1,28.6,26.2,32.9,25
2022-11-26 10:27,28.2,28.8,26.9,33.3,25.1
2022-11-26 10:58,28.1,29.6,26.9,33.4,25.2
2022-11-26 11:29,28.3,30,27.5,34,25.6
2022-11-26 12:00,28.8,30,27.5,34.5,25.6
2022-11-26 12:31,28.4,29.6,27.4,34.7,25.6
2022-11-26 13:02,28.1,29.3,27,34.1,25.6
2022-11-26 13:33,27.5,28.5,25.4,34,25.6
2022-11-26 14:04,27.5,27.5,25.1,34,25.5
2022-11-26 14:35,27.5,27.7,24.8,33.6,25.1
2022-11-26 15:06,27.3,26.9,23.7,33.1,24.6
2022-11-26 15:37,26.9,26.2,24.3,33.1,24.7
2022-11-26 16:08,27.5,25.8,23.6,32.4,24.3
2022-11-26 16:39,26.4,27.3,22.7,31.4,23.6
2022-11-26 17:10,27.7,26.3,21.8,30.7,23.1
2022-11-26 17:41,25.4,25.1,20.8,30.7,22.4
2022-11-26 18:12,26.2,24.7,20.2,30.2,22.4
2022-11-26 18:43,28.1,25.9,22.4,30.1,22
2022-11-26 19:14,29.7,25,22.4,30,22.1
2022-11-26 19:45,28.3,26.9,21.8,30.2,21.5
2022-11-26 20:16,28.8,25.1,22,30.1,21.1
2022-11-26 20:47,28.9,24.4,22,30,21.8
2022-11-26 21:18,29.6,25,21.4,29.6,21.1
2022-11-26 21:49,29.6,25.5,21.1,29.6,21
2022-11-26 22:20,25.8,24.8,21.1,28.9,20.6
2022-11-26 22:51,27.8,24.4,21.2,28.6,20.8
2022-11-26 23:22,28.4,24.9,20.8,28.5,20.7
2022-11-26 23:53,26.2,25.1,21,28.5,20.3
2022-11-27 0:24,34,24.2,20.6,28.5,21.1
2022-11-27 0:55,28.9,25.8,20.9,28.3,20.9
2022-11-27 1:26,33.8,24.4,20.3,28.2,20.3
2022-11-27 1:57,26.3,25,20.6,28.4,20.1
2022-11-27 2:28,26.4,25.9,20.3,28.3,20.6
2022-11-27 2:59,33.3,23.1,20.2,28.2,21
2022-11-27 3:30,28.1,25.2,20.3,28.4,20.9
2022-11-27 4:01,28.3,23.7,20.9,28.3,20.1
2022-11-27 4:32,27.2,24.9,20.6,28.3,20.2
2022-11-27 5:03,28.6,25.1,20.9,28.8,20.4
2022-11-27 5:34,34.5,26.3,21.1,28.3,20.4
2022-11-27 6:05,25.6,23.6,20,28.1,20.7
2022-11-27 6:36,30.4,25.1,20.6,28.2,21
2022-11-27 7:07,26.4,22.9,20.4,28.1,20.7
2022-11-27 7:38,27.9,25.4,19.9,28.4,21
2022-11-27 8:09,28.8,26.3,21,28.9,21.1
2022-11-27 8:40,30.4,25.5,22.1,29.7,22.6
2022-11-27 9:11,27.9,26.2,23.4,30.4,22.6
2022-11-27 9:42,27.9,26.3,24.2,30.7,22.8
2022-11-27 10:13,28.1,27.2,24.8,31.5,23.2
2022-11-27 10:44,28.8,27.8,25.1,32.3,23.6
2022-11-27 11:15,28.3,27.9,25.6,33.1,23.8
2022-11-27 11:46,28.6,28.2,26,33.3,24.6
2022-11-27 12:17,28.3,29.3,26.4,33.6,24.8
2022-11-27 12:48,28.2,28.9,27,34.7,25.1
2022-11-27 13:19,28.3,28.9,25.6,34.7,25.5
2022-11-27 13:50,27.2,28.4,25.5,34.7,25.4
2022-11-27 14:21,27.5,27.8,25,34,25.1
2022-11-27 14:52,27.4,27.5,24.8,33.3,24.9
2022-11-27 15:54,27.7,27.5,23.6,32.7,24.2
2022-11-27 16:25,26.9,26.4,22.7,32.2,23.7
2022-11-27 16:56,26.9,25.4,22,31.5,23.1
2022-11-27 17:27,27,25.4,21.1,30.7,22.5
2022-11-27 17:58,27.4,25.5,20.8,30.1,22.4
2022-11-27 18:29,27.7,26.2,20.3,30.6,21.5
2022-11-27 19:00,29.4,26.8,22.5,30.1,21.9
2022-11-27 19:31,26.8,25.1,22.4,29.7,21.1
2022-11-27 20:02,26.3,27.5,22,30.4,21
2022-11-27 20:33,28.4,27.4,21.2,29.3,21.5
2022-11-27 21:04,28.3,25.2,22,29.4,21.4
2022-11-27 21:35,29.3,25.6,21.2,29.6,21
2022-11-27 22:06,28.6,26.4,21.1,29.7,20.9
2022-11-27 22:37,27.8,25.6,21.2,28.8,21
2022-11-27 23:08,28.3,25.2,21,29.4,21
2022-11-27 23:39,28.4,25.6,21.1,28.9,20.7
2022-11-28 0:10,31.1,24.7,21.2,28.9,20.8
2022-11-28 0:41,29.6,24.7,20.9,29.4,21.1
2022-11-28 1:12,30.9,24.9,20.9,29.3,20.9
2022-11-28 1:43,29.7,24.9,21.1,29.4,21.1
2022-11-28 2:14,30.9,25.8,21.5,29.4,21.4
2022-11-28 2:45,31.4,24.7,22,29.7,21
2022-11-28 3:16,26.3,25.8,22.7,30,21.5
2022-11-28 3:47,27.2,26.8,22.5,30,21.9
2022-11-28 4:18,30.4,26.9,23.1,30.4,22.2
2022-11-28 4:49,30.4,27.5,22.7,30.2,22.2
2022-11-28 5:20,28.5,27.3,22.7,30.4,21.8
2022-11-28 5:51,26.9,25.4,22.7,30.4,21.8
2022-11-28 6:22,25.9,26.8,21.4,29.8,21.5
2022-11-28 6:53,28.6,26.4,22.1,30.4,21.9
2022-11-28 7:24,28.9,26.9,21.8,30.4,22
2022-11-28 7:55,30.7,26,21.9,30.4,22.7
2022-11-28 8:26,26.3,27.4,22.7,30.7,22.9
2022-11-28 8:57,29.3,25.8,23.3,31.4,22.7
2022-11-28 9:28,28.6,26.3,24.2,32.1,23.3
2022-11-28 9:59,28.8,26,23.6,32.2,23.2
2022-11-28 10:30,28.9,26.2,23.4,31.4,23.2
2022-11-28 11:01,28.9,27.2,23.7,31.4,23.3
2022-11-28 11:32,28.6,27.2,23.8,31.5,23.4
2022-11-28 12:03,29.4,28.1,23.6,32.3,23.1
2022-11-28 12:34,27.5,27.4,23.7,32,23.3
2022-11-28 13:05,26.8,25.4,22.5,32.2,23.4
2022-11-28 13:36,26.9,27.7,22.9,32.7,23.6
2022-11-28 14:07,28.1,25.6,22.9,32.5,23.7
2022-11-28 14:38,27.2,25.9,23.2,32.3,23.7
2022-11-28 15:09,27,28.1,23.2,32.7,23.8
2022-11-28 15:40,26.8,27.9,23.3,32.5,24.4
2022-11-28 16:11,28.3,26.3,23.3,32.3,24.3
2022-11-28 16:42,26.3,27.9,22.8,32.2,24.2
2022-11-28 17:13,28.5,25.6,22.5,31.5,23.7
2022-11-28 17:44,28.3,25.6,22.2,31.4,23.6
2022-11-28 18:15,27,27.5,22.2,31.1,23.4
2022-11-28 18:46,26.3,25.9,24.7,32.4,23.4
2022-11-28 19:17,27.5,28.9,24.8,32.5,23.2
2022-11-28 19:48,29.7,28.8,24.7,32.3,23.2
2022-11-28 20:19,29.8,28.4,25.4,32.4,23.7
2022-11-28 20:50,33.7,31.1,25.6,34.9,25.1
2022-11-28 21:21,33.1,36.8,27.7,35.6,28.4
2022-11-28 21:52,34.1,39.3,28.8,36.2,30.4
2022-11-28 22:23,33.7,44.1,29.8,37.5,31.4
2022-11-28 22:54,40,52.6,34.5,39.2,35.5
2022-11-28 23:25,38.2,47.6,37.5,38.2,34.7
2022-11-28 23:56,36.1,41.5,37.4,40.2,35.7
2022-11-29 0:27,38.2,43.4,36.4,38.7,38.4
2022-11-29 0:58,35.8,43,38.5,38.8,39
2022-11-29 1:29,38.3,50.5,38.8,39.2,39.4
2022-11-29 2:00,37.4,50.9,39,38.6,39.2
2022-11-29 2:31,35.3,53.9,39,39.4,38.5
2022-11-29 3:02,36.8,49.5,39,39.3,38.9
2022-11-29 3:33,35.5,53.9,39.2,40.2,38.8
2022-11-29 4:04,37.7,46.5,38.7,39.2,40
2022-11-29 4:35,36.6,47.5,40.4,39.4,39.2
2022-11-29 5:06,37.8,46.4,40.5,40.7,39.2
2022-11-29 5:37,35.5,56.3,41.2,41.1,40.3
2022-11-29 6:08,36.4,44.8,41.2,39.4,41.2
2022-11-29 6:39,38.8,46,40.2,39.2,41.1
2022-11-29 7:10,36.4,53.2,40.3,40.7,39.5
2022-11-29 7:41,38.5,47.8,40.8,40.6,40.5
2022-11-29 8:12,37.9,47.8,40.6,40.7,40.9
2022-11-29 8:43,38.1,56,41.2,40.9,40.7
2022-11-29 9:14,36.8,48.7,41.1,40.8,40.7
2022-11-29 9:45,36.1,57.2,41.2,40.8,40.4
2022-11-29 10:16,35.8,52.2,40.9,41.2,40.3
2022-11-29 10:47,36.5,49.9,40.9,40.7,40.2
2022-11-29 11:18,37.9,51.7,40.7,40.6,39.2
2022-11-29 11:49,36.2,56.1,40.9,40.2,40.7
2022-11-29 12:20,37.8,49.6,40.6,40.2,40.7
2022-11-29 12:51,37.5,56.1,41.1,40.7,39.2
2022-11-29 13:22,36,55.7,40.7,40.1,39.5
2022-11-29 13:53,35.6,55.7,40.7,40.5,40
2022-11-29 14:24,35.5,55.3,40.6,40,39
2022-11-29 14:55,35.5,50.1,40.2,40.5,38.6
2022-11-29 15:26,36.8,47.3,39.1,40.1,38.3
2022-11-29 15:57,37.3,54.8,38.8,39.3,37.7
2022-11-29 16:28,36.8,49.4,37.9,38.7,38.8
2022-11-29 16:59,33.1,49.2,37.3,38.3,36.5
2022-11-29 17:30,36.8,51.4,37.3,38,37.7
2022-11-29 18:01,36.2,51.1,37.6,38.3,37.8
2022-11-29 18:32,33.3,48.9,36.4,38,36.1
2022-11-29 19:03,33.3,47.3,37.6,38.8,37.4
2022-11-29 19:34,35.6,47.4,36.4,38.2,37.3
2022-11-29 20:05,33.4,51.7,36.4,38.3,38
2022-11-29 20:36,33.3,48.7,37.8,38.3,38
2022-11-29 21:07,36,51.3,37.3,37.8,36.7
2022-11-29 21:38,36.6,49.5,36.2,38.1,36.4
2022-11-29 22:09,36.4,51.6,36.5,37.8,36.2
2022-11-29 22:40,33.4,47.9,35.8,37.8,36.4
2022-11-29 23:11,36.2,49.6,35.6,37.8,35.4
2022-11-30 0:13,35.8,50.8,36.5,37.3,36.4
2022-11-30 0:44,38.3,48.9,35.6,37.8,36.2
2022-11-30 1:15,35.5,51.5,36.2,37.7,35.5
2022-11-30 1:46,36.8,48,36,37.4,35.5
2022-11-30 2:17,38.7,44.8,36.8,37.3,36
2022-11-30 2:48,33.1,47.4,35.4,37.5,35.5
2022-11-30 3:19,32.7,47,35.4,36.8,36.8
2022-11-30 3:50,36.2,47.3,36.4,37.3,36.3
2022-11-30 4:21,35.5,50.8,35.3,36.8,34
2022-11-30 4:52,31.1,56.6,36,37.2,33.1
2022-11-30 5:23,30.7,56.3,35.1,36.8,37.9
2022-11-30 5:54,36,49.7,33.7,36.4,33.5
2022-11-30 6:25,30.9,47.7,34.5,36.4,34.5
2022-11-30 6:56,36.6,47.2,33.3,36,32.7
2022-11-30 7:27,35.6,49.3,34.9,35.9,33.8
2022-11-30 7:58,31.5,47.3,33.9,36.3,34.7
2022-11-30 8:29,34.7,49.1,35.8,36.2,32.2
2022-11-30 9:00,37.4,48.9,34,36,33.3
2022-11-30 9:31,32.7,51.7,35.6,37.2,32.7
2022-11-30 10:02,34,49.5,35.3,36.4,33.1
2022-11-30 10:33,32.7,46,36.5,37.2,34.7
2022-11-30 11:04,34.1,51.7,36.6,37.2,34
2022-11-30 11:35,33.7,46.9,37.4,38,35.1
2022-11-30 12:06,34.9,46.8,37.5,38.3,35.1
2022-11-30 12:37,33.4,51.2,37.8,38.2,35.1
2022-11-30 13:08,34.1,48.9,37.2,38.2,35.1
2022-11-30 13:39,34.7,50.1,38.2,38.5,35.5
2022-11-30 14:10,33.1,50.8,36.8,38,35.1
2022-11-30 14:41,32.5,51.8,37.2,38,35.6
2022-11-30 15:12,33.1,50.8,37.3,38.1,35.6
2022-11-30 15:43,34,43.5,35.6,37.3,34.9
2022-11-30 16:14,32.5,46.9,35.6,37.3,34.7
2022-11-30 16:45,33.7,46.7,33.4,36.4,33.4
2022-11-30 17:16,31.4,44.5,33.3,36.2,32.9
2022-11-30 17:47,32.2,44.7,33.8,35.6,33.3
2022-11-30 18:18,34,47.8,32,36.2,32.7
2022-11-30 18:49,35.8,49.2,33.2,36.2,32.1
2022-11-30 19:20,33.6,43.7,34.7,35.2,33.3
2022-11-30 19:51,36.5,50,32.3,36,32.3
2022-11-30 20:22,33.7,46.6,32.3,35.7,32.9
2022-11-30 20:53,35.1,48.9,32.2,35.3,32.7
2022-11-30 21:24,30.9,48.7,33.3,35.1,30.7
2022-11-30 21:55,35.5,47.8,33.3,35.1,30.2
2022-11-30 22:26,35.5,44,32.2,35.8,31.1
2022-11-30 22:57,31.3,46.3,34,35.1,30.4
2022-11-30 23:28,37.5,43.5,33.7,34.9,30.4
2022-11-30 23:59,30.7,49.6,32.7,35.7,30.4
2022-12-01 0:30,35.1,48.6,34,35.7,31.5
2022-12-01 1:01,30.4,48,33.8,35.5,30.6
2022-12-01 1:32,30.1,47.4,33.3,35.6,32.2
2022-12-01 2:03,30.7,44.5,33.1,35.5,32
2022-12-01 2:34,35.1,45,31.3,35.3,29.6
2022-12-01 3:05,34.7,46.5,33.1,35.1,27.7
2022-12-01 3:36,36.8,47.7,32.4,35.1,27.5
2022-12-01 4:07,30.4,46,30.9,35.1,26.8
2022-12-01 4:38,31.1,41.5,30.4,34.9,25.2
2022-12-01 5:09,30.6,44.9,31.3,34.5,25.4
2022-12-01 5:40,31.3,43.3,29.6,34,24.3
2022-12-01 6:11,34.7,39.3,27.9,34.1,24.7
2022-12-01 6:42,30,41.4,29.3,33.7,23.4
2022-12-01 7:13,30.2,40.1,28.1,33.3,24.4
2022-12-01 7:44,30.1,40,27.8,33.3,23.3
2022-12-01 8:15,30.7,40.7,27,33.8,23.2
2022-12-01 8:46,30.9,36.8,27.5,33.3,23.6
2022-12-01 9:17,29.6,40.6,27.5,33.8,23.4
2022-12-01 9:48,31.4,41.1,27.8,34.7,24.3
2022-12-01 10:19,33.1,43,29.4,35.1,25
2022-12-01 10:50,32.3,41.6,30.1,35.5,25.2
2022-12-01 11:21,32.7,43,30.6,36,25.6
2022-12-01 11:52,33.3,42.9,31.1,36.4,26
2022-12-01 12:23,32.5,43.5,31.4,36.4,26.2
2022-12-01 12:54,33.7,43.1,31.3,36.6,26.3
2022-12-01 13:25,33.3,43.5,32.2,36.8,27.2
2022-12-01 13:56,33.4,42.1,32.4,37.5,27.3
2022-12-01 14:27,32.9,43.9,32.9,37.5,27.4
2022-12-01 14:58,34,41.9,32.7,38.1,27.5
2022-12-01 15:29,34,40.5,30.9,36.8,26.3
2022-12-01 16:00,33.7,44,31.4,36.2,26.9
2022-12-01 17:02,32.4,42.9,28.8,34.7,25.1
2022-12-01 17:33,30.9,41.8,27.5,33.8,25.1
2022-12-01 18:04,34.5,39.5,27.9,33.4,25.4
2022-12-01 18:35,38.3,40.3,26.9,33.8,24.4
2022-12-01 19:06,32.7,41.7,28.5,34,24.9
2022-12-01 19:37,30,37.3,28.5,35.1,24.4
2022-12-01 20:08,30.6,41.1,27.5,35.1,24.3
2022-12-01 20:39,35.3,41.9,28.3,34.1,24.9
2022-12-01 21:10,35.1,40.7,28.4,34.1,25.6
2022-12-01 21:41,33.3,38.5,28.9,34,26
2022-12-01 22:12,32.7,40.2,29.7,33.8,24.9
2022-12-01 22:43,32,40.9,27.3,34,24.7
2022-12-01 23:14,31.1,41,26.3,34.1,24.7
2022-12-01 23:45,34,42,25.2,34.7,24.3
2022-12-02 0:16,31.1,41.7,26.4,33.4,23.6
2022-12-02 0:47,30.7,40.4,24.9,34.1,24.4
2022-12-02 1:18,35.5,38.4,24.7,34,23.8
2022-12-02 1:49,29.7,40.7,24.9,33.6,24.7
2022-12-02 2:20,30.4,41.1,25.4,33.4,23.8
2022-12-02 2:51,29.3,40.8,25.5,33.6,23.6
2022-12-02 3:22,32.7,40.3,25,33.4,22.8
2022-12-02 3:53,33.7,37.6,24.2,33.6,23.7
2022-12-02 4:24,33.8,38.8,23.8,33.3,22.9
2022-12-02 4:55,33.1,39,25.2,33.3,23.2
2022-12-02 5:26,30.9,39.4,25.5,33.1,22.6
2022-12-02 5:57,33.4,40,23.8,33.7,22.7
2022-12-02 6:28,31.1,37.9,24.6,32.9,22
2022-12-02 6:59,29.3,36.6,23.6,33.3,23.1
2022-12-02 7:30,33.8,38.5,23.3,32.7,21.5
2022-12-02 8:01,30,35.6,23.6,33.1,22.8
2022-12-02 8:32,32.7,38.2,24.2,33.6,23.2
2022-12-02 9:03,34.7,35.2,26.4,34,23.8
2022-12-02 9:34,32.2,36.6,25.8,34.1,23.6
2022-12-02 10:04,32.7,37.5,26.3,34.7,23.7
2022-12-02 10:35,32.9,36.8,27.3,34.9,24.4
2022-12-02 11:06,32.2,38.5,27.7,35.1,24.8
2022-12-02 11:37,33.1,39,28.1,35.5,25
2022-12-02 12:08,32.5,40.8,28.6,35.7,25.4
2022-12-02 12:39,32.7,41.7,28.6,36.1,25.6
2022-12-02 13:10,33.1,39.5,28.6,36.4,25.9
2022-12-02 13:41,33.3,39.1,28.8,36.8,26.2
2022-12-02 14:12,33.3,40.7,29.3,36.8,26.3
2022-12-02 14:43,32.2,42.8,28.8,37.5,26.3
2022-12-02 15:14,33.6,40.7,29.4,37.5,26
2022-12-02 15:45,33.1,42,28.6,37.4,26.2
2022-12-02 16:16,33.7,37.2,27.9,36.6,25.4
2022-12-02 16:47,34,40.2,27.3,34.9,25.4
2022-12-02 17:18,31.3,37.2,25.1,35.1,23.7
2022-12-02 17:49,31.5,36.4,24.3,34.5,23.7
2022-12-02 18:20,33.8,37.5,24.2,33.4,22.8
2022-12-02 18:51,35.5,34.7,24.4,33.8,24.2
2022-12-02 19:22,29.8,35,24.7,34.7,22.7
2022-12-02 20:24,36.2,38.8,24.4,33.6,22.9
2022-12-02 21:26,34.7,33.8,24.9,33.7,22.4
2022-12-02 21:57,33.1,35.1,25,33.1,23.7
2022-12-02 22:28,33.3,36.1,23.6,33.3,22.8
