이벤트발생일,수분6,수분7,수분8,수분9,수분10
2022-12-28 20:50,30.4,27.3,20.9,27,19.7
2022-12-28 21:21,31.4,25.6,20.1,27.4,19.6
2022-12-28 21:52,30.4,27.5,20.7,27.2,18.5
2022-12-28 22:23,28.8,26.9,20.4,27.5,18.8
2022-12-28 22:54,27.5,27.5,20.4,27.3,19.4
2022-12-28 23:25,28.6,25.9,19.7,27.2,18.3
2022-12-28 23:56,27.9,26.8,20,27.2,19
2022-12-29 0:27,27.5,24.2,20.3,26.4,18.5
2022-12-29 0:58,27.5,27.3,20.2,27,18.3
2022-12-29 1:29,27.2,28.3,20.6,26,18.7
2022-12-29 2:00,30.1,26.2,20.1,25.6,18.2
2022-12-29 2:31,27.9,25.8,19.6,26.3,17.9
2022-12-29 3:02,26.9,25.1,19.7,25.6,17.8
2022-12-29 3:33,25.6,27.4,19.7,25.6,18
2022-12-29 4:04,25.4,27,19.4,25.6,18.1
2022-12-29 4:35,23.2,25.6,18.9,25.6,17.8
2022-12-29 5:06,22.5,25.9,18.7,25.1,17.5
2022-12-29 5:37,22.1,27.3,18.9,24.8,17.4
2022-12-29 6:08,22,25.2,18.7,24.7,17.1
2022-12-29 6:39,19.7,26,18.2,24.7,17.1
2022-12-29 7:10,20,24.9,18.6,24.7,17.3
2022-12-29 7:41,19.6,24.8,18.7,24.7,17.5
2022-12-29 8:12,18.3,25.4,18.6,25.1,17.5
2022-12-29 8:43,18.6,26,18.9,25.2,17.7
2022-12-29 9:14,18.6,25.6,19,25.1,17.8
2022-12-29 9:45,20.4,25,19.4,25.4,17.5
2022-12-29 10:16,18.2,26.4,19.5,25.6,18.6
2022-12-29 10:47,18.5,25.6,19.6,26,18.6
2022-12-29 11:18,18.5,26.9,20.2,26.2,19.5
2022-12-29 11:49,18.6,26.9,20.2,26,19.4
2022-12-29 12:20,19.6,27.4,20.7,26.8,19.6
2022-12-29 12:51,20.7,27.4,20.6,26.3,19.6
2022-12-29 13:22,20.7,27.4,20.3,26.8,19.6
2022-12-29 13:53,22,27.7,20.6,26.9,19.9
2022-12-29 14:24,22.4,25.8,20.7,27,20.1
2022-12-29 14:55,22.5,27,20.9,26.8,20.1
2022-12-29 15:57,23.1,27.9,20.3,27,19.6
2022-12-29 16:28,23.4,27.5,20.3,26.9,19.5
2022-12-29 16:59,23.4,25.1,20.2,26.8,19.4
2022-12-29 17:30,22.5,27.3,19.5,26.3,18.7
2022-12-29 18:01,21.9,25.8,19.6,26,18.3
2022-12-29 18:32,23.1,24.7,19,25.6,18.8
2022-12-29 19:03,23.1,26,19.7,25.9,18.3
2022-12-29 19:34,22.7,24.2,19.7,26.3,18.7
2022-12-29 20:05,25.2,27.8,19.4,26.2,18.3
2022-12-29 20:36,25.1,27.3,19.4,25.8,18.3
2022-12-29 21:07,22.9,25.1,19.6,25.6,18.7
2022-12-29 21:38,23.3,26,19.5,25.8,18.6
2022-12-29 22:09,24.9,25,19.7,25.5,18.5
2022-12-29 22:40,23.6,28.1,20.2,25.6,18.7
2022-12-29 23:11,25.1,27.3,20,25.6,19.4
2022-12-29 23:42,22.8,25.8,19.7,26.2,18.9
2022-12-30 0:13,22.8,25.1,19.4,25.9,18.8
2022-12-30 0:44,25.2,26.3,19.7,25.4,19
2022-12-30 1:15,24.7,23.8,19.7,25.5,19.4
2022-12-30 1:46,22.2,27.2,20.3,25.6,18.6
2022-12-30 2:17,22.2,25.2,19.9,26.2,19.6
2022-12-30 2:48,23.6,26.9,20.6,25.8,19.6
2022-12-30 3:19,21.8,27.5,20.2,26,19.5
2022-12-30 3:50,23.6,27.3,20.6,26,18.9
2022-12-30 4:21,24.6,24.8,20,25.6,18.3
2022-12-30 4:52,23.2,27.4,20.3,25.6,19
2022-12-30 5:23,23.4,26,20,25.6,18.6
2022-12-30 5:54,20.6,26.9,19.7,26,18.6
2022-12-30 6:25,21.8,25.2,19.5,25.2,18.1
2022-12-30 6:56,20.6,24.3,18.7,25.1,17.9
2022-12-30 7:27,21.4,26.3,19.4,24.9,17.8
2022-12-30 7:58,21,25.8,18.2,24.9,17.7
2022-12-30 8:29,19.6,26.8,18.2,25,18
2022-12-30 9:00,18.9,25.8,19,24.8,18.2
2022-12-30 9:31,18.3,25.6,19.6,25.1,18.8
2022-12-30 10:02,17.7,26,19.6,25.6,19.6
2022-12-30 10:33,19.5,25.6,20.3,25.9,20
2022-12-30 11:04,20.1,26.8,20.7,26,20.3
2022-12-30 11:35,21.1,26,21.2,26.8,20.9
2022-12-30 12:06,21.2,26.3,21.9,27,21.2
2022-12-30 13:08,21.1,27.5,20.7,26.3,20.2
2022-12-30 13:39,21.9,26.9,21.2,26.8,20.8
2022-12-30 14:10,22,25.9,21.8,27,21.2
2022-12-30 14:41,23.3,27.9,22.5,27.3,22.6
2022-12-30 15:12,23.6,27,22.4,27.3,22.2
2022-12-30 15:43,23.6,26,22.2,27.3,22.6
2022-12-30 16:14,23.7,26.2,21.8,27.4,22.2
2022-12-30 16:45,23.8,28.3,21.4,27,22
2022-12-30 17:16,24.8,28.6,20.8,27.5,21.8
2022-12-30 17:47,24.2,27,20.8,27,21.1
2022-12-30 18:18,25.4,25,20.8,27.3,21.2
2022-12-30 18:49,25.6,27,20.9,27.3,21
2022-12-30 19:20,24.7,27.3,20.9,27.2,21.2
2022-12-30 19:51,25.6,27.3,21.2,26.9,21.1
2022-12-30 20:22,24.7,26.9,21,26.9,20.9
2022-12-30 20:53,24.3,28.1,20.6,27.4,20.4
2022-12-30 21:24,25.6,27,21.2,26.9,21
2022-12-30 21:55,25.6,26.3,21.2,26.9,21.1
2022-12-30 22:26,25.2,27.2,20.7,27.4,21.1
2022-12-30 22:57,26,26,21.2,26.9,20.7
2022-12-30 23:28,26,27,20.7,27.5,20.9
2022-12-30 23:59,25.6,25.8,21.1,27.3,21.1
2022-12-31 0:30,25,27.5,20.9,27.4,20.6
2022-12-31 1:01,25.2,28.4,21.2,27.2,20.7
2022-12-31 1:32,25.8,28.2,21.4,26.8,21
2022-12-31 2:03,26,27.3,21,27.4,21
2022-12-31 2:34,25.1,27.5,20.6,27.2,20.6
2022-12-31 3:05,25,27.5,21.2,26.9,20.6
2022-12-31 3:36,25.2,27.5,20.8,27.4,21
2022-12-31 4:07,27.7,26,20.4,26.8,20.4
2022-12-31 4:38,26,27.2,20.7,26.9,20.7
2022-12-31 5:09,26.3,26.4,20.8,26.8,20.1
2022-12-31 5:40,25.5,27.5,20.3,27.2,20.3
2022-12-31 6:11,25.6,26.2,20.3,26.4,20.2
2022-12-31 6:42,27.2,24.7,20.1,27.3,20.4
2022-12-31 7:13,27,25.6,20.6,26.4,20.4
2022-12-31 7:44,26,27,20.1,26.8,20.7
2022-12-31 8:15,25.9,25.8,20.3,26.9,20.8
2022-12-31 8:46,25.9,27.2,20.7,27.4,21.2
2022-12-31 9:17,26.8,27,20.7,27.3,21.8
2022-12-31 9:48,25.6,27,21.4,27.5,22
2022-12-31 10:19,25.2,26.8,21.8,27.7,22.1
2022-12-31 10:50,27,26.8,22.6,27.5,22.7
2022-12-31 11:21,26.8,28.1,23.2,28.1,23.8
2022-12-31 11:52,27.5,27.2,23.2,28.4,23.8
2022-12-31 12:23,27.5,28.2,23.4,28.5,24.3
2022-12-31 12:54,28.1,28.6,23.4,29.3,24.9
2022-12-31 13:25,28.3,30.2,23.4,30.4,24.9
2022-12-31 13:56,29.3,30.9,24.2,31.3,25.4
2022-12-31 14:27,30.4,30.6,24.3,32.3,25.1
2022-12-31 14:58,30.7,32,24.4,32.5,25.4
2022-12-31 15:29,30.7,31.4,24.4,32.5,25.4
2022-12-31 16:00,31.3,31.4,24.3,32.4,25
2022-12-31 16:31,30.9,33.1,23.4,32.2,24.2
2022-12-31 17:02,31.3,29.4,22.4,31.5,23.4
2022-12-31 17:33,30.1,32.3,21.4,30.7,22.7
2022-12-31 18:04,30.4,27.9,20.4,30.4,22
2022-12-31 18:35,31.4,29.4,20.6,29.6,22.4
2022-12-31 19:06,28.5,30.9,20.8,29.7,21.4
2022-12-31 19:37,28.9,27.4,20.8,28.9,21.2
2022-12-31 20:08,32,32.7,20,29.6,21.9
2022-12-31 20:39,30.4,27.8,19.9,29.7,21
2022-12-31 21:10,27.7,27.8,20.2,28.8,21
2022-12-31 21:41,30.4,28.8,20.3,28.8,20.8
2022-12-31 22:12,30.4,29.3,20.6,29.3,21.1
2022-12-31 22:43,31.5,28.2,20.3,28.8,21.4
2022-12-31 23:14,31.4,29.4,20.9,28.3,21.4
2022-12-31 23:45,29.7,28.5,19.9,28.6,21.8
2023-01-01 0:16,28.8,29.7,20.1,28.6,20.9
2023-01-01 0:47,29.6,27.7,19.7,28.4,20.6
2023-01-01 1:18,30.7,25.9,20.2,27.5,20.9
2023-01-01 1:49,30.7,28.9,20.4,28.2,20.8
2023-01-01 2:20,31.3,25.6,19.7,28.2,20.1
2023-01-01 2:51,30.4,26.4,19.6,28.1,20.3
2023-01-01 3:22,28.5,29.8,20.1,27.5,20
2023-01-01 3:53,28.4,29.8,19.6,27.8,20.7
2023-01-01 4:24,30.7,25.9,19.6,27.4,20.3
2023-01-01 4:55,29.8,27.3,20,27.5,19.6
2023-01-01 5:26,29.7,28.1,20.1,27.2,20.3
2023-01-01 5:57,27.5,27.9,19.6,27.3,20.7
2023-01-01 6:28,27.2,27.7,20.3,27.2,20.1
2023-01-01 6:59,28.9,25.6,19.5,27.2,19.7
2023-01-01 7:30,27.7,26.2,20.1,26.8,19.7
2023-01-01 8:01,25,26.9,20.3,26.8,20
2023-01-01 8:32,25.6,28.1,20.1,27.2,20
2023-01-01 9:03,24.7,27.4,20.7,27.3,21
2023-01-01 9:34,27.8,27.9,21.8,27.5,20.9
2023-01-01 10:05,27.5,27,21.8,27.7,21
2023-01-01 10:36,27.7,28.3,22.2,28.2,22.1
2023-01-01 11:07,28.3,27.2,22.9,28.5,22.5
2023-01-01 11:38,28.5,28.4,23.4,29.3,23.2
2023-01-01 12:09,29.7,29.3,24.4,30.1,23.6
2023-01-01 12:40,29.7,29.7,25.2,30.7,24.6
2023-01-01 13:11,29.7,30,25.4,31.4,24.7
2023-01-01 13:42,30.2,30.7,25.5,32.2,25.1
2023-01-01 14:13,30.1,30.7,26.2,32.9,25.6
2023-01-01 14:44,30.7,31.5,25.6,33.1,25.6
2023-01-01 15:15,30.6,30.7,25.2,33.1,25.8
2023-01-01 15:46,30.9,32,24.9,32.7,25.1
2023-01-01 16:17,30.6,31.4,23.7,32.1,24.2
2023-01-01 16:48,31.3,28.3,22.9,30.9,23.2
2023-01-01 17:19,29.7,27.7,22,30.9,22.8
2023-01-01 17:50,30,26.4,21.4,29.7,22.5
2023-01-01 18:52,32.1,26.9,20.8,30.1,22
2023-01-01 19:23,29.4,27.7,20.9,28.6,22.2
2023-01-01 19:54,32.3,28.4,20.4,28.6,21.8
2023-01-01 20:25,29.8,27.2,20.9,28.6,22
2023-01-01 20:56,31.1,26.8,20.7,29.3,21
2023-01-01 21:58,28.8,27.5,20,28.2,21.1
2023-01-01 22:28,29.7,28.2,20.8,27.8,20.9
2023-01-01 22:59,29.7,26.8,20.4,27.9,20.6
2023-01-01 23:30,30.7,27.8,20.2,27.5,21.1
2023-01-02 0:01,30.1,26.4,19.7,27.9,20.6
2023-01-02 0:32,32.1,24.7,19.7,27.8,21
2023-01-02 1:03,28.4,27.4,19.7,27.4,21.4
2023-01-02 1:34,27.9,30.1,19.9,27.5,20.8
2023-01-02 2:05,29.3,28.5,19.6,27.5,21.2
2023-01-02 2:36,30.4,25.6,19.6,27.4,21.2
2023-01-02 3:07,27.2,28.4,20.4,27.4,20
2023-01-02 3:38,27.7,26.2,19.7,27,20.2
2023-01-02 4:09,30.1,26.8,19.7,26.9,20.2
2023-01-02 4:40,27.4,27.4,20,26.8,19.9
2023-01-02 5:11,30,26.8,19.6,27,19.7
2023-01-02 5:42,27.3,26.8,19.6,26.9,20.1
2023-01-02 6:13,27,24.9,19.4,25.9,19.5
2023-01-02 6:44,29.3,25.5,19,25.6,19.4
2023-01-02 7:15,27.5,26.4,18.6,26,18.9
2023-01-02 7:47,26.4,26.8,18.7,25.6,18.9
2023-01-02 8:17,25.9,25,19,25.2,19.7
2023-01-02 8:48,24.4,25.6,20.7,25.9,20.6
2023-01-02 9:19,25.1,25.6,22.6,26.2,21.5
2023-01-02 9:50,25.6,26.9,23.1,27,22.6
2023-01-02 10:21,27.3,26.9,23.6,27.2,23.4
2023-01-02 10:52,27.5,27.5,24.3,27.8,23.6
2023-01-02 11:23,28.3,28.1,24.2,28.3,23.7
2023-01-02 11:54,28.8,28.1,24.7,29.3,24.3
2023-01-02 12:25,29.4,28.4,24.9,29.7,24.3
2023-01-02 12:56,29.7,29.7,25.4,30.4,24.4
2023-01-02 13:27,29.4,29.4,25.4,30.7,24.7
2023-01-02 13:58,29.6,29.8,25.1,30.9,24.6
2023-01-02 14:29,30.2,29.7,25.1,31.3,24.7
2023-01-02 15:00,30,30,24.8,31.1,24.3
2023-01-02 15:31,30.7,28.9,24.7,30.7,23.7
2023-01-02 16:02,29.7,29.8,23.8,29.7,23.6
2023-01-02 16:33,29.4,26.8,22.8,29.3,23.2
2023-01-02 17:04,30.2,27.2,22.2,27.9,22.6
2023-01-02 17:36,30.6,27.8,20.7,27.7,21.9
2023-01-02 18:06,30.1,27.5,20.7,26.9,21.9
2023-01-02 18:37,28.8,28.3,20.6,27.2,22
2023-01-02 19:08,32.2,29.3,20.6,27.2,21.5
2023-01-02 19:39,30.1,27.8,20.3,27,21.2
2023-01-02 20:10,29.6,27,20,26.9,20.8
2023-01-02 20:41,30.4,25.2,20.6,25.9,20.7
2023-01-02 21:12,28.6,25.1,20.1,26.2,20.7
2023-01-02 21:43,28.2,26.9,20.2,25.9,20.3
2023-01-02 22:14,27.3,25.1,20.1,25.9,20.7
2023-01-02 22:45,27.7,24.3,19.6,25.4,19.7
2023-01-02 23:16,27.3,25.1,19.6,25.6,19.9
2023-01-02 23:47,28.5,25.1,19.6,25.6,19.6
2023-01-03 0:18,29.4,23.8,19.4,25.6,19.6
2023-01-03 0:49,28.8,23.6,19.5,25.1,19.6
2023-01-03 1:20,28.6,23.4,19.7,25.2,20
2023-01-03 1:51,29.3,25.1,19.5,24.6,19.6
2023-01-03 2:22,26.3,23.6,19.6,24.7,19.6
2023-01-03 2:53,28.1,25.1,19.4,24.3,19.6
2023-01-03 3:24,25.9,25.6,19.4,23.8,18.7
2023-01-03 3:55,26.2,24.7,19,24.3,18.8
2023-01-03 4:26,25.6,23.6,18.9,23.4,18.6
2023-01-03 4:57,26.8,23.4,18.8,23.2,18.5
2023-01-03 5:28,26.8,24.2,18.9,23.1,18.5
2023-01-03 5:59,24.6,24.3,18.6,23.1,18.6
2023-01-03 6:30,23.8,23.3,18.1,22.7,18.5
2023-01-03 7:01,23.7,23.2,18.3,22.4,18.7
2023-01-03 7:32,24.2,24.2,17.8,22.8,18.3
2023-01-03 8:03,22.7,23.2,18.2,22.5,18.7
2023-01-03 8:34,20.9,23.6,18.8,22.6,19.6
2023-01-03 9:05,21.4,23.4,20.3,23.6,20.7
2023-01-03 9:36,22.4,25.4,21.1,24.2,21.8
2023-01-03 10:07,20.9,25.1,22.6,24.6,22.6
2023-01-03 10:38,23.2,26.9,23.1,25.1,23.3
2023-01-03 11:09,23.7,26.3,23.6,25.6,23.6
2023-01-03 11:40,24.2,27,24.6,26.3,24.2
2023-01-03 12:11,25.2,27.4,24.9,27,24.3
2023-01-03 12:42,26.2,27.5,25.2,27.5,24.4
2023-01-03 13:13,26.4,28.1,25.4,27.7,24.4
2023-01-03 13:44,26.8,28.5,25.6,28.2,24.7
2023-01-03 14:15,27.5,29.4,25.9,28.5,24.9
2023-01-03 14:46,28.2,29.7,25.9,29.6,25.1
2023-01-03 15:17,28.6,29.4,25.4,29.4,24.7
2023-01-03 15:48,28.6,28.2,24.7,28.4,23.8
2023-01-03 16:19,28.1,28.6,24.6,28.2,23.8
2023-01-03 16:50,27.8,28.6,22.8,26.9,22.9
2023-01-03 17:21,28.9,25.4,21.8,26.3,22
2023-01-03 17:52,28.2,24.7,21,25.9,21.4
2023-01-03 18:23,28.3,26.3,21.1,24.9,21.5
2023-01-03 18:54,29.3,24.9,21.9,25.5,21
2023-01-03 19:25,27,27.2,20.9,25.4,21.4
2023-01-03 19:56,27.4,25.5,20.9,25,21.5
2023-01-03 20:58,27.3,23.2,21.2,24.2,21.8
2023-01-03 21:29,28.1,24.2,20.6,24.4,20.9
2023-01-03 22:00,27.3,24.4,20.7,23.8,20.3
2023-01-03 22:31,27.5,23.8,20.1,24.2,20.6
2023-01-03 23:02,28.3,24.8,20.1,23.8,20.1
2023-01-03 23:33,28.6,24.4,20.1,23.3,20.4
2023-01-04 0:04,25.9,25.2,19.9,23.4,19.6
2023-01-04 0:35,25.6,25.5,20,23.2,20.6
2023-01-04 1:06,25.9,24.4,20,23.2,20
2023-01-04 1:37,27.7,24.6,19.6,23.1,19.5
2023-01-04 2:08,25.8,23.8,19,23.1,19.9
2023-01-04 2:39,26.3,23.6,19,22.9,19.5
2023-01-04 3:10,27.4,23.1,19.6,23.3,19.5
2023-01-04 3:41,25.6,25,19.7,23.2,19.6
2023-01-04 4:12,27.7,22.1,19.6,23.2,19.7
2023-01-04 4:43,25.1,24.6,20.2,23.1,20.1
2023-01-04 5:14,26.3,24.9,20.1,23.4,20.1
2023-01-04 5:45,25.1,25,20.6,23.4,20.4
2023-01-04 6:16,25.8,23.3,20,23.4,20.3
2023-01-04 6:47,25.2,23.2,20.4,23.2,20.2
2023-01-04 7:18,25.1,24.6,20.2,22.9,20.3
2023-01-04 7:49,23.8,24.2,20,23.4,20.2
2023-01-04 8:20,23.8,23.1,20.4,23.1,20.2
2023-01-04 8:51,22.8,23.4,20.4,23.4,20.6
2023-01-04 9:22,23.4,24.7,22,23.8,21.8
2023-01-04 9:53,23.7,25.2,23.3,23.8,22.8
2023-01-04 10:24,24.9,26.4,23.6,24.8,23.2
2023-01-04 10:55,25,27,24.6,25.4,23.4
2023-01-04 12:28,26.8,28.4,25.6,27.3,24.8
2023-01-04 12:59,27.2,27.9,25.6,27.4,24.8
2023-01-04 13:30,27.5,28.6,25.4,27.5,24.8
2023-01-04 14:01,27.3,29.6,25.5,27.5,24.8
2023-01-04 14:32,27.4,29.6,25.2,27.8,24.4
2023-01-04 15:03,27.5,29.6,25,27.7,23.8
2023-01-04 15:34,28.6,27,24.4,27.7,23.6
2023-01-04 16:05,28.1,28.3,23.6,27,23.2
2023-01-04 16:36,28.9,28.1,22.9,26.8,22.9
2023-01-04 17:38,28.8,25.1,21.1,25.5,21.8
2023-01-04 18:40,29.3,24.6,21.2,24.4,21.4
2023-01-04 19:11,27.5,23.2,21.4,24.4,20.7
2023-01-04 19:42,29.4,24.4,21.5,24.7,20.9
2023-01-04 20:13,28.4,24.9,21.1,24.4,20.7
2023-01-04 20:44,29.7,23.8,21,23.7,21.1
2023-01-04 21:15,29.3,23.4,20.6,24.2,20.9
2023-01-04 21:46,26.9,23.8,20.6,23.8,21.1
2023-01-04 22:17,27.8,25.4,20.9,23.6,20.8
2023-01-04 22:48,29.3,23.4,20.2,23.6,21
2023-01-04 23:19,25.9,24.3,20.8,23.4,20.2
2023-01-04 23:50,25.6,25.4,20.3,23.6,20.6
2023-01-05 0:21,28.8,23.8,20.8,23.2,20.1
2023-01-05 0:52,28.4,22.6,20.4,23.1,20.8
2023-01-05 1:23,25.8,24.3,20,23.4,20.7
2023-01-05 1:54,26.8,23.3,20.2,23.4,20.2
2023-01-05 2:25,27,24.7,20.1,23.3,20.7
2023-01-05 2:56,28.3,22.7,20.3,23.2,19.9
2023-01-05 3:27,28.2,25.4,20.6,23.4,20.4
2023-01-05 3:58,25.2,25.1,20.7,22.9,20
2023-01-05 4:29,27.4,24.3,20.9,23.3,20.1
2023-01-05 5:00,26.9,23.8,20.7,23.4,20.4
2023-01-05 5:31,27.3,25,20.9,23.7,20.9
2023-01-05 6:02,25.8,23.7,20.6,23.4,20.8
2023-01-05 6:33,25,25.1,21,23.4,20.6
2023-01-05 7:04,25.4,24.7,20.4,23.6,20.6
2023-01-05 7:35,25.6,23.7,20.3,23.7,20.6
2023-01-05 8:06,25.1,24.6,20.8,23.4,20.8
2023-01-05 8:37,27.2,23.6,21.1,23.4,20.9
2023-01-05 9:08,25.5,24.2,21.4,23.8,21.2
2023-01-05 9:39,25.5,24.3,21.8,23.7,21.2
2023-01-05 10:41,26.2,26.3,22.9,25.1,22.7
2023-01-05 11:12,26.2,27.2,23.6,25.4,23.1
2023-01-05 11:43,27.4,26.9,24.2,26.2,23.6
2023-01-05 12:14,27.4,27.2,24.8,26.3,24.2
2023-01-05 12:45,27.4,27.4,25.1,27.2,24.6
2023-01-05 13:16,27.5,28.4,25.6,27.7,24.8
2023-01-05 13:47,27.4,29.4,25.6,27.9,25.2
2023-01-05 14:18,27.5,27.8,25.5,28.1,25.1
2023-01-05 14:49,27.8,29.7,25.8,28.5,25.1
2023-01-05 15:20,28.1,27.8,25.6,28.2,24.8
2023-01-05 15:51,27.5,28.8,24.9,27.7,24.6
2023-01-05 16:22,27.5,26.8,24.2,27.3,23.4
2023-01-05 16:53,27.4,25.6,22.5,25.9,23.1
2023-01-05 17:24,27.2,25.1,21.5,25.6,22
2023-01-05 17:55,27,25.6,20.9,25.5,21.4
2023-01-05 18:26,27.7,26.4,21.1,25.6,21.9
2023-01-05 18:57,27.5,26.2,21.4,25.5,21.8
2023-01-05 19:28,28.4,23.6,22.1,25.1,22.4
2023-01-05 19:59,27.8,24.2,21.1,25.6,21.2
2023-01-05 20:30,27.4,24.6,21.4,25.6,21.4
2023-01-05 21:01,28.5,25.4,20.9,25.1,21.5
2023-01-05 21:32,27.5,24.4,21.2,24.9,21.2
2023-01-05 22:03,28.2,25,21,25.2,21.1
2023-01-05 22:34,29.6,25.4,21.4,25,21.4
2023-01-05 23:05,28.8,24.9,21.8,25.4,21.8
2023-01-05 23:36,27.7,25.5,22.1,24.8,21
2023-01-06 0:07,27.4,24.4,21.1,25.1,21.5
2023-01-06 0:38,27.5,24.9,21,25.1,21.4
2023-01-06 1:09,29.6,25,21.2,24.7,20.7
2023-01-06 1:40,25.8,24.8,20.8,24.7,21.8
2023-01-06 2:11,26.2,24.7,21.5,24.4,20.9
2023-01-06 2:42,27.9,24.7,21.4,24.3,20.8
2023-01-06 3:13,28.3,24.2,21,24.7,21.1
2023-01-06 3:44,26.8,25,21,24.4,21.5
2023-01-06 4:15,28.9,23.6,21,23.8,21.2
2023-01-06 4:46,26.8,25.1,20.6,24.3,21
2023-01-06 5:17,27.8,23.3,20.7,23.6,20.4
2023-01-06 5:48,26.3,24.4,20.9,23.4,20.4
2023-01-06 6:19,27.8,24.7,20.7,23.6,21
2023-01-06 6:50,26.2,23.4,20.2,23.7,21
2023-01-06 7:21,26.2,24.3,21,23.4,21.2
2023-01-06 7:52,26.3,23.3,20.6,23.3,21.1
2023-01-06 8:23,26.3,24.4,20.6,23.3,20.9
2023-01-06 8:54,27.3,24.8,21,23.7,20.9
2023-01-06 9:25,26,24.8,21.5,24.3,21.5
2023-01-06 9:56,26.4,25.9,22.8,24.8,22.6
2023-01-06 10:27,27.4,26.3,22.9,25.5,22.8
2023-01-06 10:58,27.5,25.8,23.8,25.9,23.3
2023-01-06 11:29,28.3,27,23.8,26.4,23.4
2023-01-06 12:00,28.4,26.4,24.6,27.2,23.7
